 11  204.858776 7.137E-29 2.105E-02.07640.352 4348.41470.650.007550          0 0 1          1 0 0  7  3  5        7  1  6      534233837294713152    45.0   45.0
 11  204.904876 5.520E-27 4.165E-01.04160.208 4016.13450.41-.014860          0 0 0          0 0 0 17  6 12       16  7  9      434426837260713049    35.0   33.0
 11  204.931780 9.064E-26 2.392E-03.05750.290 2551.48350.600.015700          0 0 0          0 0 0 13  6  7       14  3 12      564426837260783049    81.0   87.0
 11  204.995168 1.010E-28 1.987E+00.06370.281 5300.17820.59-.009380          0 2 0          0 2 0 11  6  5       11  5  6      434233837294713152    69.0   69.0
 11  205.116704 4.879E-25 2.309E+00.09050.428 3392.74930.720.000760          0 2 0          0 2 0  4  3  2        3  2  1      564223837294783152    27.0   21.0
 11  205.153269 6.411E-25 1.168E+00.04420.232 3101.14220.46-.003970          0 1 0          0 1 0  8  7  1        8  6  2      564223837294783152    17.0   17.0
 11  205.171364 1.924E-24 1.168E+00.04410.232 3101.12380.46-.003930          0 1 0          0 1 0  8  7  2        8  6  3      564223837294783152    51.0   51.0
 11  205.259019 1.213E-25 1.912E+00.04520.273 3833.14440.44-.005260          0 1 0          0 1 0 11  7  4       11  6  5      564223837294783152    69.0   69.0
 11  205.402839 1.454E-26 2.545E+00.05390.333 4062.83810.460.005160          0 2 0          0 2 0  9  2  8        8  1  7      564223837294783152    19.0   17.0
 11  205.449122 3.766E-29 4.078E-01.03370.265 5193.88220.29-.020870          1 0 0          0 2 0 12  2 11       12  3 10      434223837294713152    75.0   75.0
 11  205.614165 9.478E-25 1.504E+00.04520.245 3321.01330.46-.003800          0 1 0          0 1 0  9  7  2        9  6  3      564223837294783152    57.0   57.0
 11  205.690418 1.858E-22 1.245E+00.02640.229 2042.37410.200.002130          0 0 0          0 0 0 13  3 11       13  2 12      564426837260783049    27.0   27.0
 11  205.695106 3.162E-25 1.506E+00.04470.244 3320.92980.45-.003640          0 1 0          0 1 0  9  7  3        9  6  4      564223837294783152    19.0   19.0
 11  205.710393 4.342E-28 1.508E+00.03900.281 4716.37940.340.003800          0 2 0          0 2 0 11  3  9       11  2 10      434223807294713152    23.0   23.0
 11  205.720955 1.237E-25 1.746E+00.04570.261 3565.00350.45-.004500          0 1 0          0 1 0 10  7  3       10  6  4      564223837294783152    21.0   21.0
 11  205.728724 4.166E-30 3.963E-04.06730.391 4050.51250.630.001310          1 0 0          0 2 0  5  4  1        5  5  0      534233837294713152    33.0   33.0
 11  205.785054 1.183E-26 2.147E+00.02420.231 4432.86020.180.004610          0 0 0          0 0 0 18  6 13       18  5 14      464426837260783049   111.0  111.0
 11  205.922190 1.654E-29 1.025E-11.09940.456   79.49640.740.000000          0 0 0          0 0 0  3  3  0        2  1  2     q7422308079917122 0    21.0   15.0
 11  205.970943 1.107E-27 5.430E-01.08970.391 4195.97100.73-.005510          1 0 0          0 0 1  6  4  2        5  2  3      534223837294713152    13.0   11.0
 11  205.980573 2.841E-27 2.169E+00.03950.250 4437.39980.37-.000850          0 1 0          0 1 0 13  7  7       13  6  8      434223837294713152    27.0   27.0
 11  206.006345 3.722E-25 1.752E+00.04470.258 3564.70500.44-.003910          0 1 0          0 1 0 10  7  4       10  6  5      564223837294783152    63.0   63.0
 11  206.038974 3.461E-26 2.068E+00.04120.265 4123.28530.39-.002490          0 1 0          0 1 0 12  7  6       12  6  7      564223837294713152    75.0   75.0
 11  206.044449 8.281E-25 1.376E+00.03210.251 3386.37950.270.002920          0 1 0          0 1 0 12  3 10       12  2 11      564223837294783152    75.0   75.0
 11  206.099761 4.083E-26 1.934E+00.04310.281 3832.25180.42-.003490          0 1 0          0 1 0 11  7  5       11  6  6      564223837294713152    23.0   23.0
 11  206.128526 4.934E-30 4.464E-01.02060.183 5495.14940.120.002440          0 0 0          0 0 0 19  9 11       18 10  8      434233837260713049    39.0   37.0
 11  206.178978 1.849E-27 2.254E+00.03780.235 4774.04420.350.001110          0 1 0          0 1 0 14  7  8       14  6  9      534223837294713152    87.0   87.0
 11  206.187403 1.309E-29 2.861E-03.03260.195 4221.03940.320.003960          0 0 0          0 0 0 16  9  7       17  6 12      434233837260713049    33.0   35.0
 11  206.346567 3.615E-30 1.819E+00.03300.235 5786.85260.30-.003540          0 2 0          0 2 0 14  3 11       14  2 12      434233837294713152    29.0   29.0
 11  206.555862 1.451E-28 1.018E+00.07420.315 5067.07680.65-.008410          0 0 1          0 0 1 10  3  7        9  4  6      434233837294713152    63.0   57.0
 11  206.663741 1.386E-30 3.997E+00.03150.298 6323.91050.220.000910          1 1 0          1 1 0 11  0 11       10  1 10      434233837294713152    69.0   63.0
 11  206.705127 2.029E-28 1.934E-02.08790.391 4049.53610.710.005690          1 0 0          1 0 0  5  4  1        5  1  4      534233837294713152    33.0   33.0
 11  206.776660 1.449E-30 1.604E+00.08910.391 5783.40300.720.000200          0 1 1          0 1 1  6  3  4        5  2  3      434233837294713152    13.0   11.0
 11  206.789594 1.783E-26 2.019E-04.09080.391 1922.82900.720.003940          0 1 0          0 1 0  4  4  0        5  1  5      764223837294713152     9.0   11.0
 11  206.965398 5.861E-31 3.013E-01.08770.444 5549.70140.710.000000          1 1 0          0 1 1  4  4  0        3  2  1      4333308387659336 0     9.0    7.0
 11  206.966310 1.188E-28 2.334E+00.03600.221 5132.52170.330.002760          0 1 0          0 1 0 15  7  9       15  6 10      434233837294713152    31.0   31.0
 11  206.971643 2.030E-25 1.910E+00.02860.239 3810.93670.26-.003750          0 0 0          0 0 0 17  4 13       17  3 14      464426837260783049   105.0  105.0
 11  206.995552 2.647E-29 5.129E-03.09210.412 3927.80280.730.005320          1 0 0          1 0 0  4  4  0        4  1  3      534233837294713152     9.0    9.0
 11  207.250962 1.072E-29 5.421E-01.05660.221 5339.48800.550.011160          0 1 0          0 1 0 16  6 10       15  7  9      434233837294713152    33.0   31.0
 11  207.276649 1.610E-27 1.591E+00.05870.315 4436.94050.52-.010560          0 2 0          0 2 0 10  2  8        9  3  7      534223837294713152    21.0   19.0
 11  207.459557 3.921E-28 7.749E-01.07780.315 4784.66210.690.000520          1 0 0          0 2 0  9  4  5        9  5  4      434223837294713152    57.0   57.0
 11  207.557532 2.157E-30 2.062E-01.06520.250 5654.78140.71-.012600          1 0 0          0 1 0 13  2 11       13 11  2      434233837294713152    81.0   81.0
 11  207.609516 1.007E-28 1.780E+00.05990.298 5029.81050.56-.008050          0 2 0          0 2 0 10  6  4       10  5  5      534233837294713152    21.0   21.0
 11  207.691897 1.502E-29 4.578E-01.02060.183 5495.08990.110.003850          0 0 0          0 0 0 19  9 10       18 10  9      434233837260713049   117.0  111.0
 11  207.734431 3.974E-27 1.147E+00.08400.412 4050.05230.68-.002760          1 0 0          0 0 1  5  4  2        4  2  3      534223837294713152    11.0    9.0
 11  207.904368 1.484E-23 1.655E+00.02580.226 2872.27430.20-.001950          0 0 0          0 0 0 15  3 12       15  2 13      564426837260783049    93.0   93.0
 11  208.076364 2.617E-29 2.492E+00.02520.161 5739.22910.200.004420          0 0 0          0 0 0 20  8 13       20  7 14      334233837260713049   123.0  123.0
 11  208.288290 1.782E-29 3.659E+00.03150.298 5778.04210.220.000910          0 3 0          0 3 0 11  0 11       10  1 10      434233837294713152    69.0   63.0
 11  208.294243 3.221E-27 1.805E+00.08550.371 4249.52440.700.001340          1 0 0          1 0 0  7  3  5        6  2  4      534223807294713152    15.0   13.0
 11  208.449775 1.397E-18 1.640E+00.08850.428  300.36230.710.003260          0 0 0          0 0 0  5  3  2        4  2  3      764426807260783049    33.0   27.0
 11  208.513413 3.071E-27 4.275E+00.03150.298 4750.38770.220.000910          1 0 0          1 0 0 11  0 11       10  1 10      534223837294713152    69.0   63.0
 11  208.543896 6.874E-25 5.179E-01.05590.325 3264.33740.540.012530          0 0 0          0 0 0 15  6  9       14  7  8      564426837260783049    93.0   87.0
 11  208.574587 1.023E-27 4.274E+00.03150.298 4750.36220.220.000940          1 0 0          1 0 0 11  1 11       10  0 10      434223837294713152    23.0   21.0
 11  208.610748 1.911E-29 1.433E+00.04590.265 5587.51870.420.002840          0 2 0          0 2 0 12  6  7       12  5  8      434233837294713152    75.0   75.0
