 31  980.107000 3.406E-26 4.406E-01.07380.083 2537.97070.790.000000          2 0 0          1 0 0 22 19  3       22 20  2      4652503764 9 2 4 0    45.0   45.0
 31  980.108200 1.442E-23 1.038E+01.07560.103 1924.57750.720.000000          0 1 2          0 1 1 20  1 19       21  1 20      4555501464 9 2 3 0    41.0   43.0
 31  980.112400 1.240E-25 1.314E-02.06560.088 1707.53340.760.000000          0 1 1          0 1 0 48  2 47       48  2 46      4505201463 9 2 1 0    97.0   97.0
 31  980.112990 2.871E-22 5.176E+00.06810.082 1363.30770.76-.002801          0 0 1          0 0 0 53  6 47       54  6 48      4542254463 9 2 1 2   107.0  109.0
 31  980.114300 9.574E-24 4.880E+00.07370.092 1898.38770.740.000000          0 2 1          0 2 0 25  8 17       26  8 18      4555501463 9 2 3 0    51.0   53.0
 31  980.116300 1.070E-23 7.410E+00.07300.080 1976.98600.750.000000          0 0 2          0 0 1 27 14 14       28 14 15      4652503763 9 2 3 0    55.0   57.0
 31  980.125400 9.409E-26 2.652E+00.07900.099 2634.41940.710.000000          0 2 2          0 2 1 16  6 10       16  6 11      4555501464 9 2 3 0    33.0   33.0
 31  980.125900 2.910E-25 1.252E+00.07740.084 2259.75380.720.000000          0 2 1          0 2 0 17 15  2       18 15  3      4552501463 9 2 3 0    35.0   37.0
 31  980.125900 9.115E-25 6.734E+00.08430.101 2196.69820.710.000000          0 0 3          0 0 2  7  6  1        8  6  2      4555501464 9 2 3 0    15.0   17.0
 31  980.126100 6.765E-26 5.137E+00.06210.079 2964.68700.760.000000          1 0 1          1 0 0 30 22  9       30 22  8      4602503764 9 2 3 0    61.0   61.0
 31  980.126261 5.967E-25 5.927E-01.06790.070 2229.72800.76-.000700          1 0 0          0 0 0 65 10 56       66 11 55      4542204463 9 2 1 1   131.0  133.0
 31  980.127200 4.468E-24 6.390E+00.07370.081 2110.66220.740.000000          0 0 2          0 0 1 25 16 10       26 16 11      4652503763 9 2 3 0    51.0   53.0
 31  980.144300 3.802E-24 2.318E+00.07680.083 1869.20020.720.000000          1 0 1          1 0 0 18 14  5       19 14  6      4652503763 9 2 3 0    37.0   39.0
 31  980.146300 4.273E-24 3.609E+00.07180.078 2045.79160.770.000000          0 1 1          0 1 0 31 17 14       32 17 15      4552501463 9 2 3 0    63.0   65.0
 31  980.147000 5.855E-26 3.340E-01.06960.072 2500.32870.840.000000          2 0 0          1 0 0 42 13 29       43 14 30      4662503764 9 2 4 0    85.0   87.0
 31  980.150338 6.966E-24 1.252E-01.07040.078 1260.20670.81-.000700          1 0 0          0 0 0 32 15 17       33 16 18      4562504463 9 2 2 1    65.0   67.0
 31  980.156000 6.907E-25 4.331E+00.08190.102 2232.18330.710.000000          0 3 1          0 3 0 10  5  6       11  5  7      4555501464 9 2 3 0    21.0   23.0
 31  980.159700 3.091E-24 4.426E+00.08350.103 1884.88250.710.000000          1 1 1          1 1 0  8  4  5        9  4  6      4555501464 9 2 3 0    17.0   19.0
 31  980.161300 1.442E-25 1.172E+00.07980.085 2337.16650.710.000000          0 1 2          0 1 1 13 13  1       14 13  2      4552501464 9 2 3 0    27.0   29.0
 31  980.162400 5.096E-26 2.968E-03.08340.103 1170.90100.760.000000          0 0 2          1 0 0  6  5  1        6  4  2      4655503764 9 2 4 0    13.0   13.0
 31  980.166800 1.644E-24 3.264E+00.07580.083 2133.23490.720.000000          0 2 1          0 2 0 20 13  8       21 13  9      4552501463 9 2 3 0    41.0   43.0
 31  980.168291 1.490E-22 4.344E+00.06860.070 1446.22010.76-.002802          0 0 1          0 0 0 49 11 38       50 11 39      4545254463 9 2 1 2    99.0  101.0
 31  980.175700 9.596E-24 2.228E+00.07040.078 1786.54520.810.000000          1 1 0          0 1 0 32 13 19       33 14 20      4562501463 9 2 4 0    65.0   67.0
 31  980.185500 2.149E-25 6.768E+00.06970.082 2738.52270.730.000000          0 0 3          0 0 2 24 12 13       24 12 12      4505501464 9 2 3 0    49.0   49.0
 31  980.187600 2.227E-25 2.750E+00.08050.094 2423.30180.710.000000          1 0 2          1 0 1 13  9  5       12  9  4      4555501464 9 2 3 0    27.0   25.0
 31  980.193600 6.594E-24 9.073E+00.07680.097 2036.65930.720.000000          0 1 2          0 1 1 18  7 11       19  7 12      4555501464 9 2 3 0    37.0   39.0
 31  980.198000 2.002E-25 7.482E+00.08210.099 2618.12690.710.000000          0 2 2          0 2 1 11  7  5       11  7  4      4555501464 9 2 3 0    23.0   23.0
 31  980.202100 1.323E-23 3.205E+00.07450.085 1728.56150.730.000000          1 0 1          1 0 0 23 11 12       24 11 13      4655503763 9 2 3 0    47.0   49.0
 31  980.204400 2.972E-24 1.349E+01.08350.104 2122.18810.710.000000          0 0 3          0 0 2  8  3  6        9  3  7      4555501464 9 2 3 0    17.0   19.0
 31  980.209200 1.261E-22 1.058E+01.06630.096 1601.05360.810.000000          0 0 2          0 0 1 36  0 36       37  0 37      4655503763 9 2 3 0    73.0   75.0
 31  980.211100 2.747E-25 4.517E+00.08140.096 2466.35240.710.000000          2 0 1          2 0 0 12  8  5       12  8  4      4555501464 9 2 3 0    25.0   25.0
 31  980.213878 1.165E-24 2.679E+00.07110.077 2270.52010.79-.002789          0 0 1          0 0 0 34 24 11       35 24 12      4562554463 9 2 2 2    69.0   71.0
 31  980.215800 6.887E-25 4.674E+00.08190.100 2267.14830.710.000000          1 0 2          1 0 1 11  6  6       10  6  5      4555501464 9 2 3 0    23.0   21.0
 31  980.218719 1.781E-25 5.920E-03.06470.082 1503.97460.76-.002757          0 0 1          0 0 0 57  4 53       57  6 52      4502254463 9 2 1 2   115.0  115.0
 31  980.218800 1.226E-24 5.275E+00.08120.105 2173.39510.710.000000          0 3 1          0 3 0 11  2  9       12  2 10      4555501464 9 2 3 0    23.0   25.0
 31  980.219100 6.201E-25 3.433E+00.07920.084 2272.93340.710.000000          0 1 2          0 1 1 14 12  2       15 12  3      4555501464 9 2 3 0    29.0   31.0
 31  980.221100 1.616E-25 7.736E-03.06640.091 1526.29000.860.000000          0 1 1          0 1 0 44  1 44       44  1 43      4505501463 9 2 3 0    89.0   89.0
 31  980.221900 1.648E-25 4.642E-01.06960.075 2329.39050.820.000000          0 0 2          1 0 0 37 15 23       38 14 24      4662503763 9 2 4 0    75.0   77.0
 31  980.222600 1.442E-25 4.577E-03.07440.100 1301.47230.730.000000          0 0 2          0 0 1 22  2 20       22  4 19      4605503763 9 2 3 0    45.0   45.0
 31  980.228000 3.684E-24 1.757E+00.06960.075 1969.49090.830.000000          1 1 0          0 1 0 38 13 25       39 14 26      4562501463 9 2 4 0    77.0   79.0
 31  980.231375 1.817E-22 4.670E+00.06840.073 1424.34050.76-.002802          0 0 1          0 0 0 50 10 41       51 10 42      4542254463 9 2 1 2   101.0  103.0
 31  980.231700 5.229E-25 2.707E+01.06400.083 2732.81390.710.000000          0 0 3          0 0 2 14 14  1       14 14  0      4552501464 9 2 3 0    29.0   29.0
 31  980.233900 1.001E-23 9.843E+00.07630.100 1978.34320.720.000000          0 1 2          0 1 1 19  5 15       20  5 16      4555501464 9 2 3 0    39.0   41.0
 31  980.235831 1.340E-25 6.949E-03.06460.082 1602.50310.76-.002755          0 0 1          0 0 0 59  4 55       59  6 54      4502254463 9 2 1 2   119.0  119.0
 31  980.238000 3.071E-25 1.158E+01.07670.083 2738.93410.720.000000          0 0 3          0 0 2 20 13  8       20 13  7      4552501464 9 2 3 0    41.0   41.0
 31  980.245700 7.199E-24 7.046E+00.07330.081 2040.49140.750.000000          0 0 2          0 0 1 26 15 11       27 15 12      4652503763 9 2 3 0    53.0   55.0
 31  980.247200 9.056E-25 7.020E+00.07460.085 2327.47860.710.000000          1 1 1          1 1 0 13 12  1       13 12  2      4555501464 9 2 3 0    27.0   27.0
 31  980.251700 2.011E-25 4.808E+00.07920.104 2587.59670.710.000000          1 2 1          1 2 0 15  2 13       14  2 12      4555501464 9 2 3 0    31.0   29.0
 31  980.253179 9.228E-25 3.515E-02.06780.085 1535.55430.76-.000700          1 0 0          0 0 0 58  1 57       59  4 56      4542204463 9 2 1 1   117.0  119.0
 31  980.261900 1.099E-25 1.167E+00.07790.099 2456.98770.720.000000          2 0 1          2 0 0 18  6 13       18  6 12      4555501464 9 2 3 0    37.0   37.0
 31  980.262814 9.855E-25 1.983E-02.07490.083 1188.47620.79-.000700          1 0 0          0 0 0 20 17  3       21 18  4      4562504463 9 2 2 1    41.0   43.0
 31  980.263300 1.835E-25 4.723E+00.07850.103 2615.63800.710.000000          1 2 1          1 2 0 16  3 14       15  3 13      4555501464 9 2 3 0    33.0   31.0
 31  980.267700 3.474E-25 4.373E-01.06860.067 2220.80600.760.000000          1 1 0          0 1 0 49 11 39       50 12 38      4545201463 9 2 1 0    99.0  101.0
 31  980.273500 1.069E-25 3.010E+00.07960.100 2621.26380.710.000000          0 2 2          0 2 1 15  6 10       15  6  9      4555501464 9 2 3 0    31.0   31.0
 31  980.276700 1.305E-24 5.388E+00.08060.105 2164.87830.710.000000          0 3 1          0 3 0 11  1 10       12  1 11      4555501464 9 2 3 0    23.0   25.0
 31  980.277400 6.329E-26 4.402E-02.07380.083 1936.53900.790.000000          1 0 1          0 0 1 22 14  9       22 15  8      4652503764 9 2 4 0    45.0   45.0
 31  980.281000 6.122E-25 3.318E+00.07840.087 2307.25320.710.000000          1 1 1          1 1 0 17 11  6       17 11  7      4555501464 9 2 3 0    35.0   35.0
 31  980.281700 3.189E-25 5.080E+00.07920.091 2504.07470.710.000000          1 0 2          1 0 1 15 10  6       14 10  5      4555501464 9 2 3 0    31.0   29.0
 31  980.289400 1.475E-25 1.247E-02.07600.092 1462.67090.780.000000          0 0 2          1 0 0 18  9  9       19  8 12      4665503763 9 2 4 0    37.0   39.0
 31  980.290148 2.758E-24 4.685E-02.07210.081 1206.46000.80-.000700          1 0 0          0 0 0 26 16 10       27 17 11      4562504463 9 2 2 1    53.0   55.0
 31  980.295500 3.296E-26 1.001E+00.06620.071 2858.27640.760.000000          1 0 1          1 0 0 45 17 28       45 17 29      4602203764 9 2 1 0    91.0   91.0
 31  980.299800 2.296E-25 8.996E+00.08280.099 2609.08650.710.000000          0 2 2          0 2 1 10  7  3       10  7  4      4555501464 9 2 3 0    21.0   21.0
 31  980.305500 1.435E-25 1.820E-01.06890.080 2213.87160.760.000000          1 0 1          0 0 1 47  7 40       48  8 41      4645203763 9 2 1 0    95.0   97.0
 31  980.305500 1.901E-23 5.316E+00.07300.098 1790.37040.750.000000          0 2 1          0 2 0 27  4 23       28  4 24      4555501463 9 2 3 0    55.0   57.0
 31  980.309600 1.001E-25 6.753E+00.08880.106 2425.64390.720.000000          0 2 2          0 2 1  2  2  0        3  2  1      4555501464 9 2 3 0     5.0    7.0
 31  980.310400 1.560E-25 1.401E-02.06580.088 1669.12500.760.000000          0 1 1          0 1 0 47  1 46       47  3 45      4505201464 9 2 1 0    95.0   95.0
 31  980.312600 1.766E-24 8.420E+00.08270.104 2175.74380.710.000000          1 0 2          1 0 1 10  3  7        9  3  6      4555501464 9 2 3 0    21.0   19.0
 31  980.318700 1.055E-25 3.071E-01.06790.070 2416.74660.760.000000          1 1 0          0 1 0 55 10 46       56 11 45      4542201463 9 2 1 0   111.0  113.0
 31  980.327400 1.471E-25 1.324E+01.08190.104 2798.89210.710.000000          0 1 3          0 1 2 11  3  8       10  3  7      4555501464 9 2 3 0    23.0   21.0
 31  980.329500 2.461E-23 5.452E+00.06940.100 1749.77760.760.000000          0 2 1          0 2 0 28  1 28       29  1 29      4555501463 9 2 3 0    57.0   59.0
 31  980.330700 1.614E-23 3.673E+00.07180.083 1747.96260.800.000000          1 0 1          0 0 1 27 10 17       28 11 18      4665503763 9 2 4 0    55.0   57.0
 31  980.333800 3.189E-25 2.023E+00.08020.098 2286.15070.770.000000          0 0 3          1 0 1 13  7  6       12  6  7      4565501464 9 2 4 0    27.0   25.0
 31  980.335602 5.807E-25 2.142E+00.07150.078 2355.42710.78-.002784          0 0 1          0 0 0 32 25  8       33 25  9      4562554463 9 2 2 2    65.0   67.0
 31  980.336800 9.467E-23 1.030E+01.07110.093 1642.71780.790.000000          0 0 2          0 0 1 34  5 29       35  5 30      4655503763 9 2 3 0    69.0   71.0
 31  980.337085 3.192E-25 9.891E-04.07000.083  958.36830.85-.002799          0 0 1          0 0 0 43  6 37       42  8 34      4565554463 9 2 2 2    87.0   85.0
 31  980.339500 1.943E-25 7.639E-01.07590.087 2241.16200.780.000000          0 1 2          1 1 0 17 11  7       17 10  8      4555501464 9 2 4 0    35.0   35.0
 31  980.341900 7.508E-23 4.918E+00.07370.098 1476.21410.740.000000          1 0 1          1 0 0 25  5 20       26  5 21      4655503763 9 2 3 0    51.0   53.0
 31  980.342200 9.762E-26 3.543E-01.06600.093 2352.05190.770.000000          1 1 1          1 1 0 32  6 27       32  6 26      4505501464 9 2 3 0    65.0   65.0
 31  980.345900 7.530E-26 2.069E-03.07000.102 1262.36950.720.000000          0 0 2          0 0 1 21  1 21       21  3 18      4605503764 9 2 3 0    43.0   43.0
 31  980.346512 2.395E-25 1.482E+00.07210.079 2448.70530.77-.002775          0 0 1          0 0 0 30 26  5       31 26  6      4562554463 9 2 2 2    61.0   63.0
 31  980.350900 7.523E-24 4.685E+00.07410.090 1931.27030.740.000000          0 2 1          0 2 0 24  9 16       25  9 17      4555501463 9 2 3 0    49.0   51.0
 31  980.353700 1.796E-25 2.252E+00.07960.098 2454.83060.710.000000          2 0 1          2 0 0 15  7  8       15  7  9      4555501464 9 2 3 0    31.0   31.0
 31  980.355900 2.002E-25 4.804E+00.07010.085 2690.75050.740.000000          0 0 3          0 0 2 25 11 14       25 11 15      4505501464 9 2 3 0    51.0   51.0
 31  980.359600 4.232E-26 1.224E-01.07040.073 2355.63600.830.000000          1 0 1          0 0 1 41 13 28       41 14 27      4642503764 9 2 4 0    83.0   83.0
 31  980.364200 1.677E-25 1.081E+01.08750.106 2416.22460.720.000000          0 2 2          0 2 1  2  1  1        3  1  2      4555501464 9 2 3 0     5.0    7.0
 31  980.369500 2.021E-25 4.800E+00.07850.104 2599.04560.710.000000          1 2 1          1 2 0 16  2 15       15  2 14      4555501464 9 2 3 0    33.0   31.0
 31  980.369800 5.373E-23 4.741E+00.07410.095 1529.23800.740.000000          1 0 1          1 0 0 24  7 18       25  7 19      4655503763 9 2 3 0    49.0   51.0
